TjÃ¤nstekontrakt	Konsument HSA-id	Konsument beskrivning	Logisk Adressat HSA-id	Logisk Adressat beskrivning	Producent HSA-id	Producent beskrivning	Producent URL
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	SE2321000016-A12C	MVK	SE162321000255-O19310	VE: Skåne - Barnmorskegruppen Öresund, Trelleborg	SE162321000255-F13684 - FlexLab - GSOCS	Skåne - FlexLab - GetSubjectOfCareSchedule - RIVTA21	https://pgtbts-systest-lb.skane.sjunet.org:8383/RS/IP/crm-scheduling/flexlab.svc
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE162321000255-O19310	VE: Skåne - Barnmorskegruppen Öresund, Trelleborg	SE162321000255-F13684 - FlexLab - GSOCS	Skåne - FlexLab - GetSubjectOfCareSchedule - RIVTA21	https://pgtbts-systest-lb.skane.sjunet.org:8383/RS/IP/crm-scheduling/flexlab.svc
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE162321000255-O19310	VE: Skåne - Barnmorskegruppen Öresund, Trelleborg	SE162321000255-F13684 - FlexLab - UB	Skåne - FlexLab - UpdateBooking - RIVTA21	https://pgtbts-systest-lb.skane.sjunet.org:8383/RS/IP/crm-scheduling/flexlab.svc
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE162321000255-O19310	VE: Skåne - Barnmorskegruppen Öresund, Trelleborg	SE162321000255-F13684 - FlexLab - UB	Skåne - FlexLab - UpdateBooking - RIVTA21	https://pgtbts-systest-lb.skane.sjunet.org:8383/RS/IP/crm-scheduling/flexlab.svc
urn:riv:crm:scheduling:GetAllHealthcareFacilities:1:rivtabp21	SE2321000016-A12C	MVK	SE162321000255-O19310	VE: Skåne - Barnmorskegruppen Öresund, Trelleborg	SE162321000255-F13684 - FlexLab - GAHF	Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA21	https://pgtbts-systest-lb.skane.sjunet.org:8383/RS/IP/crm-scheduling/flexlab.svc
urn:riv:crm:scheduling:GetAllHealthcareFacilities:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE162321000255-O19310	VE: Skåne - Barnmorskegruppen Öresund, Trelleborg	SE162321000255-F13684 - FlexLab - GAHF	Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA21	https://pgtbts-systest-lb.skane.sjunet.org:8383/RS/IP/crm-scheduling/flexlab.svc
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE162321000255-O19312	VE: Skåne - Barnmorskegruppen Öresund, Svedala	SE162321000255-F13684 - FlexLab - CB	Skåne - FlexLab - CancelBooking - RIVTA21	https://pgtbts-systest-lb.skane.sjunet.org:8383/RS/IP/crm-scheduling/flexlab.svc
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	SE2321000016-A12C	MVK	SE162321000255-O19312	VE: Skåne - Barnmorskegruppen Öresund, Svedala	SE162321000255-F13684 - FlexLab - GAD	Skåne - FlexLab - GetAvailableDates - RIVTA21	https://pgtbts-systest-lb.skane.sjunet.org:8383/RS/IP/crm-scheduling/flexlab.svc
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	SE2321000016-A12C	MVK	SE162321000255-O19312	VE: Skåne - Barnmorskegruppen Öresund, Svedala	SE162321000255-F13684 - FlexLab - GAT	Skåne - FlexLab - GetAvailableTimeslots - RIVTA21	https://pgtbts-systest-lb.skane.sjunet.org:8383/RS/IP/crm-scheduling/flexlab.svc
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	SE2321000016-A12C	MVK	SE162321000255-O19312	VE: Skåne - Barnmorskegruppen Öresund, Svedala	SE162321000255-F13684 - FlexLab - GBD	Skåne - FlexLab - GetBookingDetails - RIVTA21	https://pgtbts-systest-lb.skane.sjunet.org:8383/RS/IP/crm-scheduling/flexlab.svc
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	SE2321000016-A12C	MVK	SE162321000255-O19312	VE: Skåne - Barnmorskegruppen Öresund, Svedala	SE162321000255-F13684 - FlexLab - GSOCS	Skåne - FlexLab - GetSubjectOfCareSchedule - RIVTA21	https://pgtbts-systest-lb.skane.sjunet.org:8383/RS/IP/crm-scheduling/flexlab.svc
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE162321000255-O19312	VE: Skåne - Barnmorskegruppen Öresund, Svedala	SE162321000255-F13684 - FlexLab - GSOCS	Skåne - FlexLab - GetSubjectOfCareSchedule - RIVTA21	https://pgtbts-systest-lb.skane.sjunet.org:8383/RS/IP/crm-scheduling/flexlab.svc
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE162321000255-O19312	VE: Skåne - Barnmorskegruppen Öresund, Svedala	SE162321000255-F13684 - FlexLab - UB	Skåne - FlexLab - UpdateBooking - RIVTA21	https://pgtbts-systest-lb.skane.sjunet.org:8383/RS/IP/crm-scheduling/flexlab.svc
urn:riv:crm:scheduling:GetAllHealthcareFacilities:1:rivtabp21	SE2321000016-A12C	MVK	SE162321000255-O19312	VE: Skåne - Barnmorskegruppen Öresund, Svedala	SE162321000255-F13684 - FlexLab - GAHF	Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA21	https://pgtbts-systest-lb.skane.sjunet.org:8383/RS/IP/crm-scheduling/flexlab.svc
urn:riv:crm:scheduling:GetAllTimeTypes:1:rivtabp21	SE2321000016-A12C	MVK	SE162321000024-0016216	VE: Uppsala - Medicinmottagningen - Lasarettet i Enköping 	HSATEST2-CH0 - GATT	LUL - Cosmic - GetAllTimeTypes - RIVTA20	https://cos-tstx-11.lul.sjunet.org/ConnectMVKWS_GetAllTimeTypes/mvkservice_GetAllTimeTypes
urn:riv:crm:scheduling:GetAllTimeTypes:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE162321000024-0016216	VE: Uppsala - Medicinmottagningen - Lasarettet i Enköping 	HSATEST2-CH0 - GATT	LUL - Cosmic - GetAllTimeTypes - RIVTA20	https://cos-tstx-11.lul.sjunet.org/ConnectMVKWS_GetAllTimeTypes/mvkservice_GetAllTimeTypes
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	SE2321000016-A12C	MVK	SE162321000024-0016216	VE: Uppsala - Medicinmottagningen - Lasarettet i Enköping 	HSATEST2-CH0 - GAD	LUL - Cosmic - GetAvailableDates - RIVTA20	https://cos-tstx-11.lul.sjunet.org/ConnectMVKWS_GetAvailableDates/mvkservice_GetAvailableDates
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE162321000024-0016216	VE: Uppsala - Medicinmottagningen - Lasarettet i Enköping 	HSATEST2-CH0 - GAD	LUL - Cosmic - GetAvailableDates - RIVTA20	https://cos-tstx-11.lul.sjunet.org/ConnectMVKWS_GetAvailableDates/mvkservice_GetAvailableDates
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	SE2321000016-A12C	MVK	SE162321000024-0016216	VE: Uppsala - Medicinmottagningen - Lasarettet i Enköping 	HSATEST2-CH0 - GAT	LUL - Cosmic - GetAvailableTimeslots - RIVTA20	https://cos-tstx-11.lul.sjunet.org/ConnectMVKWS_GetAvailableTimeslots/mvkservice_GetAvailableTimeslots
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE162321000024-0016216	VE: Uppsala - Medicinmottagningen - Lasarettet i Enköping 	HSATEST2-CH0 - GAT	LUL - Cosmic - GetAvailableTimeslots - RIVTA20	https://cos-tstx-11.lul.sjunet.org/ConnectMVKWS_GetAvailableTimeslots/mvkservice_GetAvailableTimeslots
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	SE2321000016-A12C	MVK	SE162321000024-0016216	VE: Uppsala - Medicinmottagningen - Lasarettet i Enköping 	HSATEST2-CH0 - GBD	LUL - Cosmic - GetBookingDetails - RIVTA20	https://cos-tstx-11.lul.sjunet.org/ConnectMVKWS_GetBookingDetails/mvkservice_GetBookingDetails
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE162321000024-0016216	VE: Uppsala - Medicinmottagningen - Lasarettet i Enköping 	HSATEST2-CH0 - GBD	LUL - Cosmic - GetBookingDetails - RIVTA20	https://cos-tstx-11.lul.sjunet.org/ConnectMVKWS_GetBookingDetails/mvkservice_GetBookingDetails
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	SE2321000016-A12C	MVK	SE162321000024-0016216	VE: Uppsala - Medicinmottagningen - Lasarettet i Enköping 	HSATEST2-CH0 - GSOCS	LUL - Cosmic - GetSubjectOfCareSchedule - RIVTA20	https://cos-tstx-11.lul.sjunet.org/ConnectMVKWS_GetSubjectOfCareSchedule/mvkservice_GetSubjectOfCareSchedule
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE162321000024-0016216	VE: Uppsala - Medicinmottagningen - Lasarettet i Enköping 	HSATEST2-CH0 - GSOCS	LUL - Cosmic - GetSubjectOfCareSchedule - RIVTA20	https://cos-tstx-11.lul.sjunet.org/ConnectMVKWS_GetSubjectOfCareSchedule/mvkservice_GetSubjectOfCareSchedule
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE162321000024-0016216	VE: Uppsala - Medicinmottagningen - Lasarettet i Enköping 	HSATEST2-CH0 - UB	LUL - Cosmic - UpdateBooking - RIVTA20	https://cos-tstx-11.lul.sjunet.org/ConnectMVKWS_UpdateBooking/mvkservice_UpdateBooking
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE162321000024-0016216	VE: Uppsala - Medicinmottagningen - Lasarettet i Enköping 	HSATEST2-CH0 - UB	LUL - Cosmic - UpdateBooking - RIVTA20	https://cos-tstx-11.lul.sjunet.org/ConnectMVKWS_UpdateBooking/mvkservice_UpdateBooking
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE162321000024-0016216	VE: Uppsala - Medicinmottagningen - Lasarettet i Enköping 	HSATEST2-CH0 - CB	LUL - Cosmic - CancelBooking - RIVTA20	https://cos-tstx-11.lul.sjunet.org/ConnectMVKWS_CancelBooking/mvkservice_CancelBooking
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE162321000024-0016216	VE: Uppsala - Medicinmottagningen - Lasarettet i Enköping 	HSATEST2-CH0 - CB	LUL - Cosmic - CancelBooking - RIVTA20	https://cos-tstx-11.lul.sjunet.org/ConnectMVKWS_CancelBooking/mvkservice_CancelBooking
urn:riv:crm:scheduling:MakeBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE162321000024-0016216	VE: Uppsala - Medicinmottagningen - Lasarettet i Enköping 	HSATEST2-CH0 - MB	LUL - Cosmic - MakeBooking - RIVTA20	https://cos-tstx-11.lul.sjunet.org/ConnectMVKWS_MakeBooking/mvkservice_MakeBooking
urn:riv:crm:scheduling:MakeBooking:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE162321000024-0016216	VE: Uppsala - Medicinmottagningen - Lasarettet i Enköping 	HSATEST2-CH0 - MB	LUL - Cosmic - MakeBooking - RIVTA20	https://cos-tstx-11.lul.sjunet.org/ConnectMVKWS_MakeBooking/mvkservice_MakeBooking
urn:riv:crm:scheduling:GetAllTimeTypes:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-4264	VE: Sörmland - Klinisk fysiologi och nukleärmedicin Sörmland	SE162321000032-4KXX - GATT	Sörmland - RTjP - GetAllTimeTypes - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.GetAllTimeTypesInteraction.svc
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-4264	VE: Sörmland - Klinisk fysiologi och nukleärmedicin Sörmland	SE162321000032-4KXX - GSOCS	Sörmland - RTjP - GetSubjectOfCareSchedule - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.GetSubjectOfCareScheduleInteraction.svc
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-4264	VE: Sörmland - Klinisk fysiologi och nukleärmedicin Sörmland	SE162321000032-4KXX - GBD	Sörmland - RTjP - GetBookingDetails - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.GetBookingDetailsInteraction.svc
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-4264	VE: Sörmland - Klinisk fysiologi och nukleärmedicin Sörmland	SE162321000032-4KXX - CB	Sörmland - RTjP - CancelBooking - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.CancelBookingInteraction.svc
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-4264	VE: Sörmland - Klinisk fysiologi och nukleärmedicin Sörmland	SE162321000032-4KXX - GAD	Sörmland - RTjP - GetAvailableDates - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.GetAvailableDatesinteraction.svc
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-4264	VE: Sörmland - Klinisk fysiologi och nukleärmedicin Sörmland	SE162321000032-4KXX - GAT	Sörmland - RTjP - GetAvailableTimeslots - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.GetAvailableTimeslotsinteraction.svc
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-4264	VE: Sörmland - Klinisk fysiologi och nukleärmedicin Sörmland	SE162321000032-4KXX - UB	Sörmland - RTjP - UpdateBooking - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.UpdateBookingInteraction.svc
urn:riv:crm:scheduling:MakeBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-4264	VE: Sörmland - Klinisk fysiologi och nukleärmedicin Sörmland	SE162321000032-4KXX - MB	Sörmland - RTjP - MakeBooking - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.MakeBookingInteraction.svc
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000115-O81282	VE: Halland - Mammografimottagningen i Halmstad	SE162321000115-F10019 - GSOCS	Halland - Sectra - GetSubjectOfCareSchedule	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE2321000115-O81282	VE: Halland - Mammografimottagningen i Halmstad	SE162321000115-F10019 - GSOCS	Halland - Sectra - GetSubjectOfCareSchedule	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000115-O81282	VE: Halland - Mammografimottagningen i Halmstad	SE162321000115-F10019 - GAD	Halland - Sectra - GetAvailableDates	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE2321000115-O81282	VE: Halland - Mammografimottagningen i Halmstad	SE162321000115-F10019 - GAD	Halland - Sectra - GetAvailableDates	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000115-O81282	VE: Halland - Mammografimottagningen i Halmstad	SE162321000115-F10019 - GAT	Halland - Sectra - GetAvailableTimeslots	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE2321000115-O81282	VE: Halland - Mammografimottagningen i Halmstad	SE162321000115-F10019 - GAT	Halland - Sectra - GetAvailableTimeslots	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000115-O81282	VE: Halland - Mammografimottagningen i Halmstad	SE162321000115-F10019 - GBD	Halland - Sectra - GetBookingDetails	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE2321000115-O81282	VE: Halland - Mammografimottagningen i Halmstad	SE162321000115-F10019 - GBD	Halland - Sectra - GetBookingDetails	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000115-O81282	VE: Halland - Mammografimottagningen i Halmstad	SE162321000115-F10019 - CB	Halland - Sectra - CancelBooking	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE2321000115-O81282	VE: Halland - Mammografimottagningen i Halmstad	SE162321000115-F10019 - CB	Halland - Sectra - CancelBooking	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000115-O81282	VE: Halland - Mammografimottagningen i Halmstad	SE162321000115-F10019 - UB	Halland - Sectra - UpdateBooking	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE2321000115-O81282	VE: Halland - Mammografimottagningen i Halmstad	SE162321000115-F10019 - UB	Halland - Sectra - UpdateBooking	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000115-F52165	VE: Halland - Mammografimottagningen i Kungsbacka	SE162321000115-F10019 - GSOCS	Halland - Sectra - GetSubjectOfCareSchedule	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000115-F52165	VE: Halland - Mammografimottagningen i Kungsbacka	SE162321000115-F10019 - GAD	Halland - Sectra - GetAvailableDates	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000115-F52165	VE: Halland - Mammografimottagningen i Kungsbacka	SE162321000115-F10019 - GAT	Halland - Sectra - GetAvailableTimeslots	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000115-F52165	VE: Halland - Mammografimottagningen i Kungsbacka	SE162321000115-F10019 - GBD	Halland - Sectra - GetBookingDetails	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000115-F52165	VE: Halland - Mammografimottagningen i Kungsbacka	SE162321000115-F10019 - CB	Halland - Sectra - CancelBooking	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000115-F52165	VE: Halland - Mammografimottagningen i Kungsbacka	SE162321000115-F10019 - UB	Halland - Sectra - UpdateBooking	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000115-F49874	VE: Halland - Mammografimottagningen i Falkenberg	SE162321000115-F10019 - GSOCS	Halland - Sectra - GetSubjectOfCareSchedule	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000115-F49874	VE: Halland - Mammografimottagningen i Falkenberg	SE162321000115-F10019 - GAD	Halland - Sectra - GetAvailableDates	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000115-F49874	VE: Halland - Mammografimottagningen i Falkenberg	SE162321000115-F10019 - GAT	Halland - Sectra - GetAvailableTimeslots	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000115-F49874	VE: Halland - Mammografimottagningen i Falkenberg	SE162321000115-F10019 - GBD	Halland - Sectra - GetBookingDetails	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000115-F49874	VE: Halland - Mammografimottagningen i Falkenberg	SE162321000115-F10019 - CB	Halland - Sectra - CancelBooking	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000115-F49874	VE: Halland - Mammografimottagningen i Falkenberg	SE162321000115-F10019 - UB	Halland - Sectra - UpdateBooking	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000115-F88894	VE: Halland - Mammografimottagningen i Varberg	SE162321000115-F10019 - GSOCS	Halland - Sectra - GetSubjectOfCareSchedule	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000115-F88894	VE: Halland - Mammografimottagningen i Varberg	SE162321000115-F10019 - GAD	Halland - Sectra - GetAvailableDates	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000115-F88894	VE: Halland - Mammografimottagningen i Varberg	SE162321000115-F10019 - GAT	Halland - Sectra - GetAvailableTimeslots	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000115-F88894	VE: Halland - Mammografimottagningen i Varberg	SE162321000115-F10019 - GBD	Halland - Sectra - GetBookingDetails	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000115-F88894	VE: Halland - Mammografimottagningen i Varberg	SE162321000115-F10019 - CB	Halland - Sectra - CancelBooking	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000115-F88894	VE: Halland - Mammografimottagningen i Varberg	SE162321000115-F10019 - UB	Halland - Sectra - UpdateBooking	https://sectramvk.lthalland.sjunet.org:443/Sectra.MVKNationalIntegration/CrmScheduling/
urn:riv:crm:scheduling:GetAllTimeTypes:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-42NS	VE: Sörmland - Kliniska fysiologiska mottagningen Kullbergska sjukhuset	SE162321000032-4KXX - GATT	Sörmland - RTjP - GetAllTimeTypes - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.GetAllTimeTypesInteraction.svc
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-42NS	VE: Sörmland - Kliniska fysiologiska mottagningen Kullbergska sjukhuset	SE162321000032-4KXX - GSOCS	Sörmland - RTjP - GetSubjectOfCareSchedule - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.GetSubjectOfCareScheduleInteraction.svc
urn:riv:crm:scheduling:GetSubjectOfCareSchedule:1:rivtabp21	HSASERVICES-100M	TP Administration - TK QA test	SE2321000032-42NS	VE: Sörmland - Kliniska fysiologiska mottagningen Kullbergska sjukhuset	SE162321000032-4KXX - GSOCS	Sörmland - RTjP - GetSubjectOfCareSchedule - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.GetSubjectOfCareScheduleInteraction.svc
urn:riv:crm:scheduling:GetBookingDetails:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-42NS	VE: Sörmland - Kliniska fysiologiska mottagningen Kullbergska sjukhuset	SE162321000032-4KXX - GBD	Sörmland - RTjP - GetBookingDetails - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.GetBookingDetailsInteraction.svc
urn:riv:crm:scheduling:CancelBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-42NS	VE: Sörmland - Kliniska fysiologiska mottagningen Kullbergska sjukhuset	SE162321000032-4KXX - CB	Sörmland - RTjP - CancelBooking - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.CancelBookingInteraction.svc
urn:riv:crm:scheduling:GetAvailableDates:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-42NS	VE: Sörmland - Kliniska fysiologiska mottagningen Kullbergska sjukhuset	SE162321000032-4KXX - GAD	Sörmland - RTjP - GetAvailableDates - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.GetAvailableDatesinteraction.svc
urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-42NS	VE: Sörmland - Kliniska fysiologiska mottagningen Kullbergska sjukhuset	SE162321000032-4KXX - GAT	Sörmland - RTjP - GetAvailableTimeslots - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.GetAvailableTimeslotsinteraction.svc
urn:riv:crm:scheduling:UpdateBooking:1:rivtabp21	SE2321000016-A12C	MVK	SE2321000032-42NS	VE: Sörmland - Kliniska fysiologiska mottagningen Kullbergska sjukhuset	SE162321000032-4KXX - UB	Sörmland - RTjP - UpdateBooking - RIVTA20	https://testservice.dll.sjunet.org/lts.TimeScheduling.mvk.UpdateBookingInteraction.svc
